id,name,stream_url,logo,genre,country,language,quality,type,is_active
history_channel_hd,"History Channel HD",http://181.188.216.5:18000/play/a0oj/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/History_%282021%29.svg/512px-History_%282021%29.svg.png,Documentary,International,es,HD,tv,true
history_hd,"History HD",http://181.188.216.5:18000/play/a0ak/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/History_%282021%29.svg/512px-History_%282021%29.svg.png,Documentary,International,es,HD,tv,true
hola_tv,"Hola TV",http://181.188.216.5:18000/play/a0pt/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
holatv,"Hola!TV",http://181.188.216.5:18000/play/a097/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
home_health_hd,"Home & Health HD",http://181.188.216.5:18000/play/a0d9/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
home_garden_latino,"Home Garden Latino",http://181.188.216.5:18000/play/a095/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
id_investigation_discovery,"ID - Investigation Discovery",http://181.188.216.5:18000/play/a0pj/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Discovery_Channel_logo.svg/512px-Discovery_Channel_logo.svg.png,Documentary,International,es,HD,tv,true
id_hd,"ID HD",http://181.188.216.5:18000/play/a0or/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
kanal_d_drama,"Kanal D Drama",http://181.188.216.5:18000/play/a0e0/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
life_time,"LIFE TIME",http://181.188.216.5:18000/play/a0a8/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
la_red,"La Red",http://181.188.216.5:18000/play/a0qx/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
las_estrellas_hd,"Las Estrellas HD",http://181.188.216.5:18000/play/a0ox/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
las_estrellas_hd,"Las Estrellas HD",http://181.188.216.5:18000/play/a0lp/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
latin_america_sport,"Latin America Sport",http://181.188.216.5:18000/play/a0bj/index.m3u8,https://cdn-icons-png.flaticon.com/512/857/857438.png,Sports,International,es,HD,tv,true
latina,"Latina",http://181.188.216.5:18000/play/a0lz/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Latina_Televisi%C3%B3n_logo.svg/512px-Latina_Televisi%C3%B3n_logo.svg.png,General,Peru,es,HD,tv,true
latina,"Latina",http://181.188.216.5:18000/play/a01k/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Latina_Televisi%C3%B3n_logo.svg/512px-Latina_Televisi%C3%B3n_logo.svg.png,General,Peru,es,HD,tv,true
latina_hd,"Latina HD",http://181.188.216.5:18000/play/a0jc/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Latina_Televisi%C3%B3n_logo.svg/512px-Latina_Televisi%C3%B3n_logo.svg.png,General,Peru,es,HD,tv,true
latina_hd,"Latina HD",http://181.188.216.5:18000/play/a015/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Latina_Televisi%C3%B3n_logo.svg/512px-Latina_Televisi%C3%B3n_logo.svg.png,General,Peru,es,HD,tv,true
lifetime,"Lifetime",http://181.188.216.5:18000/play/a0qh/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Logo_Lifetime_2020.svg/512px-Logo_Lifetime_2020.svg.png,General,International,es,HD,tv,true
lolly_kids,"Lolly Kids",http://181.188.216.5:18000/play/a0ex/index.m3u8,https://cdn-icons-png.flaticon.com/512/2945/2945637.png,Kids,International,es,HD,tv,true
love_nature,"Love Nature",http://181.188.216.5:18000/play/a01u/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
mega_hd,"MEGA HD",http://181.188.216.5:18000/play/a003/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,Chile,es,HD,tv,true
mega_hd,"MEGA HD",http://181.188.216.5:18000/play/a0iu/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,Chile,es,HD,tv,true
mtv_00s,"MTV 00s",http://181.188.216.5:18000/play/a08l/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/MTV-2021.svg/512px-MTV-2021.svg.png,Music,International,es,HD,tv,true
mtv_00s,"MTV 00s",http://181.188.216.5:18000/play/a0qm/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/MTV-2021.svg/512px-MTV-2021.svg.png,Music,International,es,HD,tv,true
mtv_00s,"MTV 00s",http://181.188.216.5:18000/play/a0bl/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/MTV-2021.svg/512px-MTV-2021.svg.png,Music,International,es,HD,tv,true
mtv_00s_hd,"MTV 00s HD",http://181.188.216.5:18000/play/a0dd/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/MTV-2021.svg/512px-MTV-2021.svg.png,Music,International,es,HD,tv,true
mtv_80s,"MTV 80s",http://181.188.216.5:18000/play/a0ab/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/MTV-2021.svg/512px-MTV-2021.svg.png,Music,International,es,HD,tv,true
mtv_hd,"MTV HD",http://181.188.216.5:18000/play/a0hn/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/MTV-2021.svg/512px-MTV-2021.svg.png,Music,International,es,HD,tv,true
mtv_hd,"MTV HD",http://181.188.216.5:18000/play/a0al/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/MTV-2021.svg/512px-MTV-2021.svg.png,Music,International,es,HD,tv,true
mtv_hits,"MTV Hits",http://181.188.216.5:18000/play/a0aa/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/MTV-2021.svg/512px-MTV-2021.svg.png,Music,International,es,HD,tv,true
mtv_live,"MTV LIVE",http://181.188.216.5:18000/play/a0dc/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/MTV-2021.svg/512px-MTV-2021.svg.png,Music,International,es,HD,tv,true
mtv_live_hd,"MTV LIVE HD",http://181.188.216.5:18000/play/a08e/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/MTV-2021.svg/512px-MTV-2021.svg.png,Music,International,es,HD,tv,true
mtv_live_hd,"MTV LIVE HD",http://181.188.216.5:18000/play/a0od/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/MTV-2021.svg/512px-MTV-2021.svg.png,Music,International,es,HD,tv,true
mas_chic,"Mas Chic",http://181.188.216.5:18000/play/a092/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
multicinema,"Multicinema",http://181.188.216.5:18000/play/a0bp/index.m3u8,https://cdn-icons-png.flaticon.com/512/777/777242.png,Movies,International,es,HD,tv,true
multipremier,"Multipremier",http://181.188.216.5:18000/play/a0qu/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
mschic,"MÆsChic",http://181.188.216.5:18000/play/a0jv/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
mschic,"MÆsChic",http://181.188.216.5:18000/play/a01a/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
npy,"NPY",http://181.188.216.5:18000/play/a0nw/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
ntn_24_horas,"NTN 24 Horas",http://181.188.216.5:18000/play/a0jw/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
nat_geo_hd,"Nat Geo HD",http://181.188.216.5:18000/play/a0do/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
national_geographic,"National Geographic",http://181.188.216.5:18000/play/a0ql/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Natgeologo.svg/512px-Natgeologo.svg.png,Documentary,International,es,HD,tv,true
national_geographic,"National Geographic",http://181.188.216.5:18000/play/a0a7/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Natgeologo.svg/512px-Natgeologo.svg.png,Documentary,International,es,HD,tv,true
nicarao_tv,"Nicarao TV",http://181.188.216.5:18000/play/a09z/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
nick_hd,"Nick HD",http://181.188.216.5:18000/play/a0iq/index.m3u8,https://cdn-icons-png.flaticon.com/512/2945/2945637.png,Kids,International,es,HD,tv,true
nick_hd,"Nick HD",http://181.188.216.5:18000/play/a00d/index.m3u8,https://cdn-icons-png.flaticon.com/512/2945/2945637.png,Kids,International,es,HD,tv,true
nick_jr,"Nick Jr",http://181.188.216.5:18000/play/a09w/index.m3u8,https://cdn-icons-png.flaticon.com/512/2945/2945637.png,Kids,International,es,HD,tv,true
nick_jr,"Nick Jr",http://181.188.216.5:18000/play/a0qa/index.m3u8,https://cdn-icons-png.flaticon.com/512/2945/2945637.png,Kids,International,es,HD,tv,true
nick_music,"Nick Music",http://181.188.216.5:18000/play/a0jp/index.m3u8,https://cdn-icons-png.flaticon.com/512/2945/2945637.png,Kids,International,es,HD,tv,true
nick_music,"Nick Music",http://181.188.216.5:18000/play/a0ew/index.m3u8,https://cdn-icons-png.flaticon.com/512/2945/2945637.png,Kids,International,es,HD,tv,true
nick_sim_hd,"Nick SIM HD",http://181.188.216.5:18000/play/a0d6/index.m3u8,https://cdn-icons-png.flaticon.com/512/2945/2945637.png,Kids,International,es,HD,tv,true
nuestra_tele,"Nuestra Tele",http://181.188.216.5:18000/play/a0jo/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
oromar_tv,"OROMAR TV",http://181.188.216.5:18000/play/a0qq/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
paravision,"PARAVISION",http://181.188.216.5:18000/play/a0nt/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
plus_tv_life,"PLUS TV LIFE",http://181.188.216.5:18000/play/a01n/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
pxtv,"PXTV",http://181.188.216.5:18000/play/a0bi/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
panamericana,"Panamericana",http://181.188.216.5:18000/play/a01m/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Panamericana_Televisi%C3%B3n_logo.svg/512px-Panamericana_Televisi%C3%B3n_logo.svg.png,General,Peru,es,HD,tv,true
panamericana,"Panamericana",http://181.188.216.5:18000/play/a0m1/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Panamericana_Televisi%C3%B3n_logo.svg/512px-Panamericana_Televisi%C3%B3n_logo.svg.png,General,Peru,es,HD,tv,true
paramount_hd,"Paramount HD",http://181.188.216.5:18000/play/a0h5/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
paramount_hd,"Paramount HD",http://181.188.216.5:18000/play/a0dp/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
paramount_hd,"Paramount HD",http://181.188.216.5:18000/play/a013/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
pasiones_hd,"Pasiones HD",http://181.188.216.5:18000/play/a0dt/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
pasiones_hd,"Pasiones HD",http://181.188.216.5:18000/play/a0oy/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
per_mgico,"Perœ MÆgico",http://181.188.216.5:18000/play/a0e2/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
playboy_hd,"Playboy HD",http://181.188.216.5:18000/play/a0o4/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
rai,"RAI",http://181.188.216.5:18000/play/a0p5/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
rcn_hd,"RCN HD",http://181.188.216.5:18000/play/a0fc/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,Colombia,es,HD,tv,true
rcn_novelas,"RCN Novelas",http://181.188.216.5:18000/play/a0bb/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,Colombia,es,HD,tv,true
rec_tv,"REC TV",http://181.188.216.5:18000/play/a0er/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
rpp,"RPP",http://181.188.216.5:18000/play/a0m4/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
rpp,"RPP",http://181.188.216.5:18000/play/a01r/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
rt_en_espaol,"RT en Espaæol",http://181.188.216.5:18000/play/a0na/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
rts,"RTS",http://181.188.216.5:18000/play/a0km/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
rtu,"RTU",http://181.188.216.5:18000/play/a0p8/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
semillitas,"SEMILLITAS",http://181.188.216.5:18000/play/a0a0/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
sony,"SONY",http://181.188.216.5:18000/play/a0c8/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Sony_Channel_Logo.png/512px-Sony_Channel_Logo.png,General,International,es,HD,tv,true
sony_hd,"SONY HD",http://181.188.216.5:18000/play/a0cn/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Sony_Channel_Logo.png/512px-Sony_Channel_Logo.png,General,International,es,HD,tv,true
space,"SPACE",http://181.188.216.5:18000/play/a0a4/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/SpaceLogo.svg/512px-SpaceLogo.svg.png,General,International,es,HD,tv,true
star_channel,"STAR CHANNEL",http://181.188.216.5:18000/play/a0pm/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
star_channel,"STAR CHANNEL",http://181.188.216.5:18000/play/a0gb/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
star_channel_hd,"STAR CHANNEL HD",http://181.188.216.5:18000/play/a0ow/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
star_channel_hd,"STAR CHANNEL HD",http://181.188.216.5:18000/play/a0gk/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
star_channel_hd,"STAR CHANNEL HD",http://181.188.216.5:18000/play/a0cl/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
star_tve,"STAR TVE",http://181.188.216.5:18000/play/a0el/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
surtv,"SURTV",http://181.188.216.5:18000/play/a0nx/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
suyapa_tv,"SUYAPA TV",http://181.188.216.5:18000/play/a0at/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
sembrador,"Sembrador",http://181.188.216.5:18000/play/a0bq/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
senal_colombia,"Senal Colombia",http://181.188.216.5:18000/play/a0ns/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,Colombia,es,HD,tv,true
sextreme,"Sextreme",http://181.188.216.5:18000/play/a0me/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
sextreme,"Sextreme",http://181.188.216.5:18000/play/a01i/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
sony,"Sony",http://181.188.216.5:18000/play/a0pk/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Sony_Channel_Logo.png/512px-Sony_Channel_Logo.png,General,International,es,HD,tv,true
sony_hd,"Sony HD",http://181.188.216.5:18000/play/a0oo/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Sony_Channel_Logo.png/512px-Sony_Channel_Logo.png,General,International,es,HD,tv,true
sony_movies,"Sony Movies",http://181.188.216.5:18000/play/a0l9/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Sony_Channel_Logo.png/512px-Sony_Channel_Logo.png,Movies,International,es,HD,tv,true
sony_movies_hd,"Sony Movies HD",http://181.188.216.5:18000/play/a0d0/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Sony_Channel_Logo.png/512px-Sony_Channel_Logo.png,Movies,International,es,HD,tv,true
space,"Space",http://181.188.216.5:18000/play/a0pl/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/SpaceLogo.svg/512px-SpaceLogo.svg.png,General,International,es,HD,tv,true
space_hd,"Space HD",http://181.188.216.5:18000/play/a0os/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/SpaceLogo.svg/512px-SpaceLogo.svg.png,General,International,es,HD,tv,true
space_hd,"Space HD",http://181.188.216.5:18000/play/a007/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/SpaceLogo.svg/512px-SpaceLogo.svg.png,General,International,es,HD,tv,true
star_tve_hd,"Star TVE HD",http://181.188.216.5:18000/play/a0d3/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
stingray_concerts_hd,"Stingray Concerts HD",http://181.188.216.5:18000/play/a0j4/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
studio_universal_hd,"Studio Universal HD",http://181.188.216.5:18000/play/a0cr/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Universal_TV_logo.svg/512px-Universal_TV_logo.svg.png,General,International,es,HD,tv,true
studio_universal_hd,"Studio Universal HD",http://181.188.216.5:18000/play/a0o5/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Universal_TV_logo.svg/512px-Universal_TV_logo.svg.png,General,International,es,HD,tv,true
studio_universal_hd,"Studio Universal HD",http://181.188.216.5:18000/play/a0j5/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Universal_TV_logo.svg/512px-Universal_TV_logo.svg.png,General,International,es,HD,tv,true
sun_channel,"Sun Channel",http://181.188.216.5:18000/play/a0bf/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
sun_channel_hd,"Sun Channel HD",http://181.188.216.5:18000/play/a0p2/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
tbn_enlace,"TBN Enlace",http://181.188.216.5:18000/play/a0ai/index.m3u8,https://cdn-icons-png.flaticon.com/512/3159/3159310.png,Religious,International,es,HD,tv,true
tc,"TC",http://181.188.216.5:18000/play/a0nl/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
tc_hd,"TC HD",http://181.188.216.5:18000/play/a0lv/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
tc_televisin,"TC Televisiðn",http://181.188.216.5:18000/play/a0kk/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
tcm,"TCM",http://181.188.216.5:18000/play/a0bo/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
tcm,"TCM",http://181.188.216.5:18000/play/a0k6/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
td2_hd_cr,"TD+2 HD CR",http://181.188.216.5:18000/play/a09f/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
tdhd_cr,"TD+HD CR",http://181.188.216.5:18000/play/a09e/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
teleamazonas_hd,"TELEAMAZONAS HD",http://181.188.216.5:18000/play/a0lw/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
telesucesos_hd,"TELESUCESOS HD",http://181.188.216.5:18000/play/a0lx/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
tlc,"TLC",http://181.188.216.5:18000/play/a0qb/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/TLC_Logo.svg/512px-TLC_Logo.svg.png,General,International,es,HD,tv,true
tlc,"TLC",http://181.188.216.5:18000/play/a0cg/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/TLC_Logo.svg/512px-TLC_Logo.svg.png,General,International,es,HD,tv,true
tnt,"TNT",http://181.188.216.5:18000/play/a0ad/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/TNT_Logo_2016.svg/512px-TNT_Logo_2016.svg.png,General,International,es,HD,tv,true
tnt,"TNT",http://181.188.216.5:18000/play/a0pn/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/TNT_Logo_2016.svg/512px-TNT_Logo_2016.svg.png,General,International,es,HD,tv,true
tnt_hd,"TNT HD",http://181.188.216.5:18000/play/a0ol/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/TNT_Logo_2016.svg/512px-TNT_Logo_2016.svg.png,General,International,es,HD,tv,true
tnt_hd,"TNT HD",http://181.188.216.5:18000/play/a00x/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/TNT_Logo_2016.svg/512px-TNT_Logo_2016.svg.png,General,International,es,HD,tv,true
tnt_hd,"TNT HD",http://181.188.216.5:18000/play/a0d7/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/TNT_Logo_2016.svg/512px-TNT_Logo_2016.svg.png,General,International,es,HD,tv,true
tnt_novelas,"TNT Novelas",http://181.188.216.5:18000/play/a0a6/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/TNT_Logo_2016.svg/512px-TNT_Logo_2016.svg.png,General,International,es,HD,tv,true
tnt_novelas_hd,"TNT Novelas HD",http://181.188.216.5:18000/play/a0oe/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/TNT_Logo_2016.svg/512px-TNT_Logo_2016.svg.png,General,International,es,HD,tv,true
tnt_sports,"TNT SPORTS",http://181.188.216.5:18000/play/a0qy/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/TNT_Logo_2016.svg/512px-TNT_Logo_2016.svg.png,Sports,International,es,HD,tv,true
tnt_series,"TNT Series",http://181.188.216.5:18000/play/a0a5/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/TNT_Logo_2016.svg/512px-TNT_Logo_2016.svg.png,General,International,es,HD,tv,true
tnt_series_hd,"TNT Series HD",http://181.188.216.5:18000/play/a0ob/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/TNT_Logo_2016.svg/512px-TNT_Logo_2016.svg.png,General,International,es,HD,tv,true
tnt_series_hd,"TNT Series HD",http://181.188.216.5:18000/play/a0fa/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/TNT_Logo_2016.svg/512px-TNT_Logo_2016.svg.png,General,International,es,HD,tv,true
tnt_series_hd,"TNT Series HD",http://181.188.216.5:18000/play/a0dq/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/TNT_Logo_2016.svg/512px-TNT_Logo_2016.svg.png,General,International,es,HD,tv,true
tnt_sports_premiun_hd,"TNT Sports Premiun HD",http://181.188.216.5:18000/play/a0ik/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/TNT_Logo_2016.svg/512px-TNT_Logo_2016.svg.png,Sports,International,es,HD,tv,true
tnt_sports_premiun_hd,"TNT Sports Premiun HD",http://181.188.216.5:18000/play/a009/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/TNT_Logo_2016.svg/512px-TNT_Logo_2016.svg.png,Sports,International,es,HD,tv,true
tro,"TRO",http://181.188.216.5:18000/play/a0nz/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
tv_peru,"TV PERU",http://181.188.216.5:18000/play/a01o/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/TV_Per%C3%BA_logo.svg/512px-TV_Per%C3%BA_logo.svg.png,General,Peru,es,HD,tv,true
tv_peru,"TV PERU",http://181.188.216.5:18000/play/a0qn/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/TV_Per%C3%BA_logo.svg/512px-TV_Per%C3%BA_logo.svg.png,General,Peru,es,HD,tv,true
tv,"TV+",http://181.188.216.5:18000/play/a0ep/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
tvc_hd,"TVC HD",http://181.188.216.5:18000/play/a0ly/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
tvchile,"TVChile",http://181.188.216.5:18000/play/a094/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,Chile,es,HD,tv,true
tve,"TVE",http://181.188.216.5:18000/play/a0q4/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
tve,"TVE",http://181.188.216.5:18000/play/a0qi/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
tvn_hd,"TVN HD",http://181.188.216.5:18000/play/a0ih/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
tvn_hd,"TVN HD",http://181.188.216.5:18000/play/a00u/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
teen_nick,"Teen Nick",http://181.188.216.5:18000/play/a0jq/index.m3u8,https://cdn-icons-png.flaticon.com/512/2945/2945637.png,Kids,International,es,HD,tv,true
teen_nick,"Teen Nick",http://181.188.216.5:18000/play/a0gh/index.m3u8,https://cdn-icons-png.flaticon.com/512/2945/2945637.png,Kids,International,es,HD,tv,true
